id,name,iata,icao,callsign,country,active
5363,Veteran Air,,VPB,VETERAN,Ukraine,false
5364,VIP-Avia,,VPV,VIP AVIA,Georgia,false
5365,Vertair,,VRA,VERITAIR,United Kingdom,false
5366,Volare Airlines,,VRE,UKRAINE VOLARE,Ukraine,false
5367,Voar Lda,,VRL,VOAR LINHAS,Angola,false
5368,VRG Linhas Aereas,RG,VRN,VARIG,Brazil,true
5369,Vickers Limited,,VSB,VICKERS,United Kingdom,false
5370,Visig Operaciones Aereas,,VSG,VISIG,Spain,false
5371,Vision Airways Corporation,,VSN,VISION,Canada,false
5372,Voronezh Aircraft Manufacturing Society,,VSO,VASO,Russia,false
5374,Virign Islands Seaplane Shuttle,,VSS,WATERBIRD,United States,false
5375,Vuelos Especializados Tollocan,,VTC,VUELOS TOLLOCAN,Mexico,false
5376,Vuelos Corporativos de Tehuacan,,VTH,VUELOS TEHUACAN,Mexico,false
5377,Vostok Airlines,,VTK,VOSTOK,Russia,false
5378,Victor Tagle Larrain,,VTL,VITALA,Chile,false
5379,Vointeh,,VTV,VOINTEH,Bulgaria,false
5380,Vuelos Internos Privados VIP,,VUR,VIPEC,Ecuador,false
5381,Vuela Bus,,VUS,VUELA BUS,Mexico,false
5382,Vzlyet,,VZL,VZLYET,Russia,false
5384,Viking Express,,WCY,TITAN AIR,United States,false
5385,Victoria International Airways,,WEV,VICTORIA UGANDA,Uganda,false
5386,Volga Aviaexpress,,WLG,GOUMRAK,Russia,false
5387,WDL Aviation,,WDL,WDL,Germany,false
5388,WRA Inc,,WRR,WRAP AIR,United States,false
5389,WSI Corporation,,XWS,,United States,false
5390,Walmart Aviation,,CGG,CHARGE,United States,false
5391,Walsten Air Services,,WAS,WALSTEN,Canada,false
5392,Walter I Linkoping,,GOT,GOTHIC,Sweden,false
5393,Wapiti Aviation,,WPT,WAPITI,Canada,false
5394,Warbelow's Air Ventures,,WAV,WARBELOW,United States,false
5395,Warwickshire Aerocentre Ltd.,,ATX,AIRTAX,United Kingdom,false
5396,Wasaya Airways,,WSG,WASAYA,Canada,false
5398,Weasua Air Transport Company,,WTC,WATCO,Liberia,false
5399,WebJet Linhas A,WJ,WEB,WEB-BRASIL,Brazil,true
5400,Welch Aviation,,TDB,THUNDER BAY,United States,false
5402,Wermlandsflyg AB,,BLW,BLUESTAR,Sweden,false
5403,West Africa Airlines,,WCB,KILO YANKEE,Ghana,false
5404,West African Air Transport,,WTF,WESTAF AIRTRANS,Senegal,false
5405,West African Airlines,,WSF,,Benin,false
5406,West African Cargo Airlines,,WAC,WESTAF CARGO,Mauritania,false
5407,West Air Luxembourg,,WLX,WEST LUX,Luxembourg,false
5409,West Caribbean Airways,,WCW,,Colombia,false
5410,West Caribbean Costa Rica,,WCR,WEST CARIBBEAN,Costa Rica,false
5412,West Coast Airlines,,WCG,WHISKY INDIA,Ghana,false
5413,West Coast Airways,,WCA,WEST-LEONE,Sierra Leone,false
5414,West Freugh DTEO,,TEE,TEEBIRD,United Kingdom,false
5415,West Wind Aviation,,WEW,WESTWIND,Canada,false
5416,WestJet,WS,WJA,WESTJET,Canada,true
5417,Westair Aviation,,WAA,WESTAIR WINGS,Namibia,false
5418,Westair Cargo Airlines,,WSC,WESTCAR,Cote d'Ivoire,false
5419,Westair Industries,,PCM,PAC VALLEY,United States,false
5420,Westcoast Energy,,BLK,BLUE FLAME,Canada,false
5421,Western Air,,WST,WESTERN BAHAMAS,Bahamas,false
5422,Western Air Couriers,,NPC,NORPAC,United States,false
5423,Western Air Express,,WAE,WESTERN EXPRESS,United States,false
6862,Fred. Olsen,,FOF,,Norway,false
5425,Western Arctic Air,,WAL,WESTERN ARCTIC,Canada,false
5426,Western Aviators,,WTV,WESTAVIA,United States,false
5427,Western Express Air Lines,,WES,WEST EX,Canada,false
5428,Western Pacific Airlines,,KMR,KOMSTAR,United States,false
5429,Western Pacific Airservice,,WPA,WESTPAC,Solomon Islands,false
5430,Westflight Aviation,,WSL,WEST LINE,United Kingdom,false
5431,Westgates Airlines,,WSA,WESTATES,United States,false
5432,Westland Helicopters,,WHE,WESTLAND,United Kingdom,false
5433,Westpoint Air,,WTP,WESTPOINT,Canada,false
5434,Westward Airways,CN,WWD,WESTWARD,United States,false
5435,White,,WHT,YOUNG SKY,Portugal,false
5436,White Eagle Aviation,,WEA,WHITE EAGLE,Poland,false
5437,White River Air Services,,WRA,,Canada,false
5438,Whyalla Airlines,,WWL,,Australia,false
5439,Widerøe,WF,WIF,WIDEROE,Norway,true
5440,Wiggins Airways,,WIG,WIGGINS AIRWAYS,United States,false
5441,Wiking Helikopter Service,,WHS,WEEKING,Germany,false
5442,Wilbur's Flight Operations,,WFO,WILBURS,United States,false
5443,Williams Air,,WLS,WILLIAMS AIR,United States,false
5444,Williams Grand Prix Engineering,,WGP,GRAND PRIX,United Kingdom,false
5446,Winair,,WNA,WINAIR,United States,false
5448,Wind Spirit Air,,WSI,WIND SPIRIT,United States,false
5449,Windrose Air,,QGA,QUADRIGA,Germany,false
5452,Wings Air Transport,,WAT,,Sudan,false
5453,Wings Airways,,WAW,WING SHUTTLE,United States,false
5454,Wings Aviation,,WOL,WINGJET,Guyana,false
5455,Wings Express,,WEX,WINGS EXPRESS,United States,false
5456,Wings of Alaska,K5,WAK,WINGS ALASKA,United States,false
5457,Wings of Lebanon Aviation,,WLB,WING LEBANON,Lebanon,false
5459,Wisconsin Air National Guard,,WAG,,United States,false
5460,Wisman Aviation,,WSM,WISMAN,United States,false
5461,Wizz Air,W6,WZZ,WIZZ AIR,Hungary,true
5463,Wondair on Demand Aviation,,WNR,WONDAIR,Spain,false
5464,Woodgate Executive Air Charter,,CWY,CAUSEWAY,United Kingdom,false
5466,World Weatherwatch,,XWW,,Canada,false
5469,Worldwide Air Charter Systems,,CSW,CHARTER SYSTEMS,Canada,false
5470,Worldwide Aviation Services,,WWS,,Pakistan,false
5471,Worldwide Jet Charter,,WWI,WORLDWIDE,United States,false
5472,Wright Air Lines,,WRT,WRIGHT-AIR,United States,false
5473,Wright Air Service,8V,WRF,WRIGHT FLYER,United States,false
5474,Wuhan Airlines,,CWU,WUHAN AIR,China,false
5475,Wycombe Air Centre,,WYC,WYCOMBE,United Kingdom,false
5476,Wyoming Airlines,,WYG,WYOMING,United States,false
5479,XL Airways France,SE,SEU,STARWAY,France,true
5480,XP Internation,,XPS,XP PARCEL,Netherlands,false
5481,Xabre Aerolineas,,XAB,AERO XABRE,Mexico,false
5482,Xclusive Jet Charter Limited,,XJC,EXCLUSIVE JET,United Kingdom,false
5483,Xerox Corporation,,XER,XEROX,United States,false
5484,Xiamen Airlines,MF,CXA,XIAMEN AIR,China,true
5485,Xinjiang Airlines,,CXJ,XINJIANG,China,false
5486,Xjet Limited,,XJT,XRAY,United Kingdom,false
5490,Yak-Service,,AKY,YAK-SERVICE,Russia,false
5491,Yakolev,,YAK,YAK AVIA,Russia,false
5493,Yana Airlines,,CYG,VICAIR,Cambodia,false
5494,Yangtze River Express,Y8,YZR,YANGTZE RIVER,China,false
5495,Yellow Wings Air Services,,ELW,YELLOW WINGS,Kenya,false
5496,Yemenia,IY,IYE,YEMENI,Yemen,true
5497,Yerevan-Avia,,ERV,YEREVAN-AVIA,Armenia,false
5498,Young Flying Service,,YFS,YOUNG AIR,United States,false
5499,Yuhi Air Lines,,AYU,,Japan,false
5500,Yuzhnaya Aircompany,,UGN,PLUTON,Kazakhstan,false
5501,Yuzhmashavia,,UMK,YUZMASH,Ukraine,true
5504,Z-Avia,,RZV,ZEDAVIA,Armenia,false
5505,Zagros Airlines,,IZG,ZAGROS,Iran,false
5508,Zambian Airways,Q3,MBN,ZAMBIANA,Zambia,false
5509,Zambezi Airlines,,ZMA,ZAMBEZI WINGS,Zambia,false
5510,Zanair,,TAN,ZANAIR,Tanzania,true
5511,Zantop International Airlines,,ZAN,ZANTOP,United States,false
5512,ZAS Airlines of Egypt,,ZAS,ZAS AIRLINES,Egypt,false
5513,Zenith Air,,AZR,ZENAIR,South Africa,false
5514,Zenmour Airlines,,EMR,ZENMOUR,Mauritania,false
5515,Zephyr Express,,RZR,RECOVERY,United States,false
5516,Zhejiang Airlines,,CJG,ZHEJIANG,China,false
5517,Zhetysu,,JTU,ZHETYSU,Kazakhstan,false
5518,Zhez Air,,KZH,,Kazakhstan,false
5519,Zhongfei General Aviation,,CFZ,ZHONGFEI,China,false
5520,Zhongyuan Aviation,,CYN,ZHONGYUAN,China,false
5521,Zip,3J,WZP,ZIPPER,Canada,false
5523,Zoom Airlines,Z4,OOM,ZOOM,Canada,true
5524,Zoom Airways,,ZAW,ZED AIR,Bangladesh,false
5525,Zorex,,ORZ,ZOREX,Spain,false
5526,Zracno Pristaniste Mali Losinj,,MLU,MALI LOSINJ,Croatia,false
5651,Royal Air Cambodge,VJ,RAC,,Cambodia,true
6182,Arctic Air,,AKR,Arctic Norway,Norway,false
6557,Japan Air System,JD,JAS,Air System,Japan,true
6856,Rheintalflug,,RTL,Rheintal,Austria,false
6860,Dan-Air London,,DAN,,United Kingdom,false
8359,Star Peru (2I),2I,\N,,Peru,true
8434,Robin Hood Aviation,,RHA,Sherwood,Austria,false
8463,United Airways,4H,UBD,UNITED BANGLADESH,Bangladesh,true
8523,Inter European Airways,,IEA,,United Kingdom,false
8576,Fly540,5H,FFV,SWIFT TANGO,Kenya,true
8745,Transavia France,TO,TVF,FRENCH SUN,France,true
8809,Island Air (WP),WP,MKU,,United States,true
9082,Uni Air,B7,UIA,Glory,Taiwan,true
9225,NordWind Airlines,,NWS,NORDLAND,Russia,false
9286,Hellenic Star Airways,,HST,Hellenic Star,Greece,false
9287,BAE Systems Flight Training,,BAZ,,Australia,false
9626,MCA Airlines,,MCA,CALSON,Sweden,true
9666,Virgin Pacific,VH,VNP,,Fiji,true
9764,Zest Air,Z2,\N,,Philippines,true
9798,LÍO Flugmennt,,LIO,,Iceland,false
9809,Eastar Jet,ZE,ESR,Eastar,South Korea,true
9810,Jin Air,LJ,JNA,Jin Air,South Korea,true
9811,Wataniya Airways,,KW1,,Kuwait,true
9814,Aéris (Priv),SH,\N,,France,false
9818,Air Arabia Maroc,3O,\N,Air Arabia,Morocco,true
9828,Ciel Canadien,YC,YCC,Ciel,Canada,true
9829,Canadian National Airways,CN,YCP,CaNational,Canada,true
9838,Indochina Airlines,,AXC,Airspup,Vietnam,true
9840,JetWind,,JWW,Jetwind,United States,false
9859,German Air Force - FLB,,FLB,FLB,Germany,true
10069,City-Air Germany,,CIP,,Germany,false
10094,Voronezhskie Airlanes,DN,\N,,Russia,false
10117,FlyLAL Charters,,LLC,,Lithuania,true
10121,Illinois Airways,IL,ILW,,United States,false
10122,Salzburg arrows,SZ,\N,SZA,Austria,true
10128,Dennis Sky,DH,DSY,DSY,Israel,true
10371,Aerolineas heredas santa maria,,SZB,,Dominican Republic,true
10642,Jc royal.britannica,,JRB,,United Kingdom,true
10646,Birmingham European,VB,\N,,United Kingdom,false
10650,Pal airlines,5P,\N,,Chile,true
10675,Sharp Airlines,SH,SHA,SHARP,Australia,true
10737,ALAK,J4,\N,,Russia,true
10738,AJT Air International,E9,\N,,Russia,false
10739,Air Choice One,3E,\N,,United States,true
10740,Tianjin Airlines,,GCR,,China,true
10741,China United,KN,\N,,China,true
10758,Safi Airlines,4Q,\N,,Afghanistan,true
10765,SeaPort Airlines,K5,SQH,SASQUATCH,United States,true
10776,Salmon Air,S6,\N,,United States,true
10796,Fly Illi,IL,ILY,,United States,false
10800,Star1 Airlines,V9,HCW,,Lithuania,true
10902,Alpi Eagles (E8),E8,\N,,Italy,false
10912,Alaska Seaplane Service,J5,\N,,United States,true
10945,Enerjet,,ENJ,ENERJET AIR,Canada,true
10955,MexicanaLink,I6,MXI,LINK,Mexico,true
11700,Orbest,,OBS,ORBEST,Portugal,true
11719,Southern Air Charter,,SOA,,Bahamas,true
11726,Air Century,,CEY,,Dominican Republic,true
11741,Air Antilles Express,3S,\N,GREEN BIRD,Guadeloupe,true
11751,Sol Lineas Aereas,,OLS,FLIGHT SOL,Argentina,true
11762,Transportes Aereos Cielos Andinos,,NDN,ANDINOS,Peru,true
11763,Peruvian Airlines,P9,\N,,Peru,true
11765,EasyFly,,EFY,EASYFLY,Colombia,true
11794,Catovair,OC,\N,CATOVAIR,Mauritius,true
11795,Andalus Lineas Aereas,,ANU,Andalus,Spain,true
11798,Air 26,,DCD,DUCARD,Angola,true
11800,Mauritania Airways,,MTW,MAURITANIA AIRWAYS,Mauritania,true
11802,CEIBA Intercontinental,,CEL,CEIBA LINE,Equatorial Guinea,true
11808,Zambia Skyways,K8,\N,ZAMBIA SKIES,Zambia,true
11811,AlMasria Universal Airlines,UJ,LMU,ALMASRIA,Egypt,true
11813,EgyptAir Express,,MSE,EGYPTAIR EXPRESS,Egypt,true
11814,SmartLynx Airlines,6Y,\N,,Latvia,true
11815,Air Italy Egypt,,EUD,,Egypt,true
11820,Wind Rose Aviation,,WRC,WIND ROSE,Ukraine,true
11833,Sevenair,,SEN,SEVENAIR,Tunisia,true
11838,Arik Niger,Q9,NAK,,Niger,true
11856,Transavia Denmark,,TDK,,Denmark,true
11857,Royal Falcon,RL,RFJ,,Jordan,true
11943,Turkuaz Airlines,,TRK,TURKU,Turkey,true
11948,Viking Hellas,VQ,VKH,DELPHI,Greece,true
11949,Norlandair,,FNA,NORLAND,Iceland,true
11950,Flugfelag Vestmannaeyja,,FVM,ELEGANT,Iceland,true
11963,Starline.kz,DZ,\N,ALUNK,Kazakhstan,true
12976,Grand China Air,,GDC,GRAND CHINA,China,true
12978,West Air China,PN,CHB,WEST CHINA,China,true
13107,Jagson Airlines,,JGN,JAGSON,India,true
13108,Maldivian,Q2,\N,ISLAND AVIATION,Maldives,true
13181,Fars Air Qeshm,,QFZ,FARS AIR,Iran,true
13188,Jupiter Airlines,,JPU,JUPITERAIR,United Arab Emirates,true
13189,Vision Air International,,VIS,,Pakistan,true
13200,Fuji Dream Airlines,JH,\N,FUJI DREAM,Japan,true
13202,Korea Express Air,,KEA,,South Korea,true
13209,Eznis Airways,,EZA,EZNIS,Mongolia,true
13211,Pacific Flier,,PFL,KOROR,Palau,true
13217,Syrian Pearl Airlines,,PSB,,Syria,true
13335,Homer Air,MR,OME,,Germany,true
13704,KSY,KY,KSY,KSY,Greece,true
13757,Wizz Air Ukraine,WU,WAU,WIZZAIR UKRAINE,Ukraine,true
13899,Cambodia Angkor Air (K6),K6,\N,,Cambodia,true
13983,Azul,AD,AZU,,Brazil,true
14061,LSM Airlines,PQ,LOO,slowbird,Russia,true
14069,Zapolyarie Airlines,,PZY,,Russia,true
14073,Finlandian,,FN1,,Finland,true
14118,Genesis,GK,\N,,Pakistan,true
14485,Fly Dubai,FZ,FDB,,United Arab Emirates,true
14679,ConneX European Airline,,2CO,ConneX,Austria,true
14849,Aereonautica militare,JY,AXZ,,Italy,true
14858,Kal Star Aviation,,KLS,,Indonesia,true
15814,UTair-Express,UR,\N,,Russia,true
15837,Huaxia,G5,\N,,China,true
15887,CBM America,,XBM,AIRMAX,United States,true
15893,Marysya Airlines,M4,1QA,MARSHAK AIR,Russia,true
15939,Westfalia Express VA,,WFX,,Germany,true
15970,Zuliana de Aviacion,OD,ULA,,Venezuela,false
15999,China SSS,9C,\N,,China,true
16084,AIR INDOCHINE,,IIA,,Vietnam,true
16093,Transportes Aéreos Nacionales de Selva,TJ,\N,Aereos Selva,Peru,false
16100,Happy Air,,HPY,,Thailand,true
16101,Solar Air,,SRB,Solar Air,Thailand,true
16120,ZABAIKAL AIRLINES,Z6,ZTT,BAIKAL,Russia,true
16130,SUR Lineas Aereas,,SZZ,,Argentina,true
16131,Aerolineas Africanas,,AA1,,Guinea,true
16133,Yeti Airways,YT,\N,,Nepal,true
16134,Georgian Airlines,,GEG,,Georgia,false
16136,Caucasus Airlines,NS,\N,,Georgia,true
16149,Windward Islands Airways,WM,\N,Winair,Netherlands Antilles,true
16150,TransHolding System,YO,TYS,,Brazil,true
16260,AUOS,,AUK,AUOS,United Kingdom,false
16262,Fly Colombia ( Interliging Flights ),3F,3FF,,Colombia,true
16358,Turkish Wings Domestic,,TWD,TWD,Turkey,true
16362,OCEAN AIR CARGO,,IXO,,India,true
16415,Camair-co,QC,\N,,Cameroon,true
16475,TUR Avrupa Hava YollarÄ±,YI,\N,TurAvrupa,Turkey,false
16487,Cruzeiro do Sul Servicos Aereos,,CRZ,,Brazil,false
16556,ENTERair,,QQQ,,Poland,true
16615,Mongolian International Air Lines,7M,ZTF,Mongol_AIr,Mongolia,true
16624,Tway Airlines,TW,TWB,TWAY AIR,South Korea,true
16660,AeroWorld,W4,WER,sovet,Russia,true
16675,US Africa Airways,E8,\N,,United States,false
16707,Hankook Airline,HN,HNX,HNX,South Korea,true
16723,Sprintair,,SRN,,Poland,true
16725,Marusya Airways,Y8,MRS,snowball,Russia,true
16726,Era Alaska,7H,ERR,ERAH,United States,true
16760,Pim Air,,PHJ,Pim Air,Netherlands,false
16794,Carpatair Flight Training,,SMW,Smartwings,Romania,true
16804,Compania de Aviacion Faucett,,CFP,,Peru,false
16808,Kar-Air,,KAR,,Finland,false
16811,Alinord,DN,\N,,Italy,false
16825,Pacific Express,VB,\N,,United States,false
16826,Whitejets,,WTJ,WHITEJET,Brazil,true
16844,BVI Airways,XV,\N,,British Virgin Islands,true
16858,Hamburg Airways,,HAY,,Germany,true
16868,Kan Air,,KND,Kan Air,Thailand,true
16881,Air Cudlua,,CUD,Cudlua,United Kingdom,true
16882,Polet Airlines (Priv),YQ,\N,,Russia,true
16895,Air Explore,,AXE,,Slovakia,true
16919,Holidays Czech Airlines,,HCC,,Czech Republic,true
16921,Comtel Air,,COE,,Austria,true
16926,Mint Airways,,MIC,,Spain,true
16932,Orbit Airlines,,OBT,Orbit,United States,true
16939,Air Bucharest,,BUR,,Romania,true
16940,AlbaStar,,LAV,,Spain,true
16942,Mauritania Airlines International,L6,MAI,,Mauritania,true
16963,Air Arabia Egypt,E5,RBG,,Egypt,true
16967,Eagles Airlines,,EGS,EAGLES,Italy,true
16973,YES Airways,,YEP,,Poland,true
16983,Direct Aero Services,,DSV,,Romania,true
16985,Medallion Air,,MDP,MEDALS,Romania,true
17026,Georgian International Airlines,,GNN,GEO-LINE,Georgia,true
17027,Air Batumi,,BTM,,Georgia,true
17083,Nile Air,NP,NIA,NILEBIRD,Egypt,true
17408,BusinessAir,8B,BCC,,Thailand,true
17519,SENIC AIRLINES,YR,\N,,United States,true
17557,Compass Airlines (Australia),,CYM,Compair,Australia,false
17563,XOJET,,XOJ,,United States,true
17568,Dexter (DXT),,DXT,Dexter,Russia,false
17572,Bateleur Air,,BEU,,South Africa,true
17628,Orbit International Airlines,,OAI,OA,United States,true
17629,Orbit Regional Airlines,,OAR,OA,United States,true
17630,Orbit Atlantic Airways,,OAN,,United States,true
17658,Volotea,,VOO,Volotea,Spain,true
17666,Go Fly (United Kingdom),,GOE,Go Flight,United Kingdom,false
17675,Peach Aviation,MM,\N,Air Peach,Japan,true
17694,Helitt Líneas Aéreas,,HTH,,Spain,true
17695,Russia State Transport,,RSD,STATE AERO,Russia,true
17726,Malaysia Wings,,MWI,MWI,Malaysia,true
17885,Interjet (ABC Aerolineas),4O,\N,INTERJET,Mexico,true
17891,Scoot,TZ,SCO,,Singapore,true
17893,Starling Airlines Spain,SX,STS,STARLING,Spain,false
17955,Air Engiadina-BRN,,RQX,Engiadina,Switzerland,false
17963,VG Airlines (IV),,FVG,Nico,Belgium,false
18011,Austrian Airtransport,,AAT,,Austria,false
18076,Flying kangaroo Airline,,FKA,Skippy,Australia,true
18083,RusJet,,RSJ,,Russia,true
18118,VietJet Air,,VJC,VIETJETAIR,Vietnam,true
18140,Spantax S.A.,,BXS,,Spain,false
18169,Patriot Airways,P4,\N,,United States,true
18228,Chicago Express (C8),C8,\N,,United States,false
18232,BQB Lineas Aereas,5Q,\N,,Uruguay,true
18237,AirAsia Japan,,WAJ,WING ASIA,Japan,true
18257,Executive AirShare,,XSR,,United States,true
18475,Hebei Airlines,,HBH,Hebei Air,China,true
18529,T.J. Air,TJ,TJA,T.J. Air,United States,true
18543,SkyWork Airlines,SX,\N,SKYFOX,Switzerland,true
18553,Maastricht Airlines,W2,\N,,Netherlands,true
18621,Ukraine Atlantic,,UAT,,Ukraine,true
18643,HQ- Business Express,HQ,\N,BizEx,United States,false
18668,Nesma Airlines,,NMA,Nesma Airlines,Egypt,true
18672,East Horizon,,EHN,EAST HORIZON,Afghanistan,true
18676,Air Majoro,,MJP,Air Majoro,Peru,true
18681,Fly Zoom,,UKZ,,United Kingdom,false
18692,Rotana Jet,,RJD,ROTANA,United Arab Emirates,true
18700,SOCHI AIR CHATER,Q3,QER,russian doll,Russia,true
18732,Malindo Air,OD,MXD,Malindo,Malaysia,true
18781,Hermes Airlines,,HRM,HERMES,Greece,true
18825,Flightlink Tanzania,Z9,\N,,Tanzania,true
18828,IzAvia,I8,\N,,Russia,true
18860,Катэкавиа,,КТК,,Russia,true
18863,Псковавиа,,PKV,,Russia,true
18944,Insel Air (7I/INC) (Priv),7I,\N,,Netherlands Antilles,true
18946,VivaColombia,5Z,VVC,,Colombia,true
18952,Flybe Finland Oy,,FCM,FINNCOMM,Finland,true
18959,Bingo Airways,,BGY,,Poland,true
19007,Bluebird Airways (BZ),,BBG,,Greece,true
19025,Taunus Air Gmbh,,TAQ,Taunusair,Germany,false
19204,Eastern Atlantic Charters,,EDI,,United States,false
19215,Flyme (VP),,VQI,,Maldives,true
19232,Nürnberger Flugdienst,,NFD,,Germany,false
19262,ViznAir,,VZA,Brian,United States,false
19276,Canaryfly,,CNF,,Spain,true
19280,Sunrise Airways,,KSZ,,Haiti,true
19305,Citilink Indonesia,QG,\N,SUPERGREEN,Indonesia,true
19337,Transair,,TTZ,,Canada,true
19350,Comfort Express Virtual Charters Albany,,EVC,Comfort Express,United States,true
20577,VOLOTEA Airways,V7,VOE,,Spain,true
19351,Comfort Express Virtual Charters,,CEO,,United States,true
19359,FLYJET,,FYJ,Fast Jet,Poland,true
19363,Russkie Krylya,,KRY,,Russia,true
19423,Key Air,,KWY,KeyAir,United States,false
19459,Simrik Airlines,,RMK,,Nepal,true
19465,Global Freightways,F5,GF5,Freight,United States,false
19474,Royal Flight,,DME,,Russia,true
19525,BBN-Airways,,EGH,BBN,United Kingdom,true
19531,Tomsk-Avia,,TKS,,Russia,true
19538,Vintage Props and Jets,,VPP,VINTAGE,United States,false
19548,Yeti Airlines,,NYT,,Nepal,true
19582,Air Serbia,JU,ASL,AIR SERBIA,Serbia,true
19599,Skyline Ulasim Ticaret A.S.,,KCU,Kocoglu,Turkey,true
19610,Air Lituanica,LT,LTU,LITUANICA,Lithuania,true
19619,Envoy Air,,ENY,Envoy,United States,true
19651,CARICOM AIRWAYS (BARBADOS) INC.,,CCB,,Barbados,true
19676,Rainbow Air Polynesia,RX,RPO,Rainbow Air,United States,true
19745,Transilvania,,TNS,,Romania,true
19776,Grand Cru Airlines,,GCA,,Lithuania,true
19785,Go2Sky,,RLX,RELAX,Slovakia,true
19804,All America,A2,AL2,,United States,true
19810,Regional Air Iceland,9N,N78,,Iceland,true
19845,FTI Fluggesellschaft,,FTI,,Germany,false
19917,Jet Suite,,RSP,Red Stripe,United States,true
19923,Fly Jamaica Airways,,FJM,Greenheart,Jamaica,true
19944,International AirLink,I4,\N,,Jamaica,true
19983,Royal,QN,\N,Roy,Canada,false
20004,Volotea Costa Rica,9V,VC9,,Costa Rica,true
20047,Eagle Atlantic Airlines,E2,\N,,Ghana,true
20051,Fly Africa Zimbabwe,,FZW,Fresh Express,Zimbabwe,true
20060,San Dima Air,,SDI,FAREFLIGHT,United States,true
20155,Hebradran Air Services,,HBR,Hebradran,United Kingdom,true
20158,Pobeda,,PBD,POBEDA,Russia,true
20160,City Airways,E8,GTA,CITY AIR,Thailand,true
20186,BA101,,710,,United Kingdom,true
20220,Fuzhou Airlines,,FZA,,China,true
20221,Sky Angkor Airlines (ZA),,SWM,SKY ANGKOR,Cambodia,true
20270,Severstal Air Company,D2,\N,,Russia,true
20293,Sky Regional Airlines,,SKV,Maple,Canada,true
20415,Cello Aviation,,CLJ,CELLOJET,United Kingdom,true
20478,Pouya Air,,PYA,,Iran,true
20549,Atlantic Air Services,X7,\N,,United States,false
20565,Boutique Air (Priv),4B,BTQ,,United States,true
20566,FlyEgypt,,FEG,,Egypt,true
20653,Aeronautica Militare,,IAM,Italian Airforce,Italy,true
20675,Jetstar Japan,,JJP,ORANGE LINER,Japan,true
20686,SkyBahamas Airlines,Q7,\N,TROPICAL SKY,Bahamas,true
20698,First Flying,,DAK,,Japan,true
20710,Silver Airways (3M),3M,\N,Silver Wings,United States,true
20716,AtlasGlobal Ukraine,,UJX,Atlas Ukraine,Ukraine,true
20725,Boliviana de Aviacion (OB),,BOV,BOLIVIANA,Bolivia,true
20726,US-Bangla Airlines,,UBG,,Bangladesh,true
20729,Norwegian Air International (D8),,IBK,NORTRANS,Norway,true
20808,Alghanim,,KYA,,United States,true
20824,Indonesa Air Aisa X,,IDX,Red Phoenix,Indonesia,true
20875,Jota Aviation,,ENZ,ENZO,United Kingdom,true
20923,COBALT,,FCB,COBALT,Cyprus,true
20931,Southern Airways Express,,LTD,LIGHTSPEED,United States,true
20962,Orenburzhie,,ORG,,Russia,true
20963,Atlantic Air Cargo,K3,\N,,United States,false
20976,World Scale Airlines,W3,WSS,,United States,true
20986,University of Birmingham Air Squadron (RAF),,UAY,UAY,United Kingdom,true
20991,Choice Airways,,CSX,,United States,true
20994,Aruba Airlines,,ARU,,Aruba,true
